Date,Open,High,Low,Close,Adj Close,Volume
2019-04-22,4460.000000,4460.000000,4410.000000,4440.000000,4287.570801,101963500
2019-04-23,4410.000000,4450.000000,4410.000000,4430.000000,4277.914063,54840800
2019-04-24,4410.000000,4430.000000,4400.000000,4400.000000,4248.943848,172810100
2019-04-25,4380.000000,4390.000000,4260.000000,4330.000000,4181.347168,184463200
2019-04-26,4240.000000,4360.000000,4210.000000,4330.000000,4181.347168,132874000
2019-04-29,4290.000000,4350.000000,4280.000000,4340.000000,4191.003906,76916700
2019-04-30,4390.000000,4410.000000,4340.000000,4370.000000,4219.974121,127804000
2019-05-01,4370.000000,4370.000000,4370.000000,4370.000000,4219.974121,0
2019-05-02,4420.000000,4420.000000,4340.000000,4370.000000,4219.974121,126901700
2019-05-03,4330.000000,4400.000000,4310.000000,4380.000000,4229.630859,109485100
2019-05-06,4300.000000,4300.000000,4190.000000,4230.000000,4084.780273,143009800
2019-05-07,4210.000000,4280.000000,4210.000000,4250.000000,4104.093750,112789100
2019-05-08,4250.000000,4250.000000,4180.000000,4220.000000,4075.123535,120152500
2019-05-09,4140.000000,4160.000000,4120.000000,4120.000000,3978.556641,163340000
2019-05-10,4100.000000,4160.000000,4090.000000,4120.000000,3978.556641,120282900
2019-05-13,4130.000000,4140.000000,4100.000000,4100.000000,3959.243408,71877200
2019-05-14,4000.000000,4090.000000,3970.000000,4050.000000,3910.959717,115090400
2019-05-15,4050.000000,4060.000000,3890.000000,3890.000000,3756.452881,167394600
2019-05-16,3940.000000,3990.000000,3820.000000,3860.000000,3727.482666,144094800
2019-05-17,3910.000000,3910.000000,3770.000000,3790.000000,3659.885986,155199000
2019-05-20,3800.000000,3850.000000,3660.000000,3750.000000,3621.259033,165275800
2019-05-21,3800.000000,3840.000000,3710.000000,3750.000000,3621.259033,206532500
2019-05-22,3710.000000,3830.000000,3710.000000,3770.000000,3640.572510,118633800
2019-05-23,3820.000000,3890.000000,3800.000000,3850.000000,3717.825928,209226900
2019-05-24,3780.000000,3930.000000,3770.000000,3850.000000,3850.000000,150398400
2019-05-27,3900.000000,3970.000000,3860.000000,3920.000000,3920.000000,123578400
2019-05-28,3930.000000,3950.000000,3810.000000,3810.000000,3810.000000,376621800
2019-05-29,3890.000000,3950.000000,3860.000000,3940.000000,3940.000000,139713200
2019-05-30,3940.000000,3940.000000,3940.000000,3940.000000,3940.000000,0
2019-05-31,3990.000000,4120.000000,3980.000000,4100.000000,4100.000000,261104200
2019-06-03,4100.000000,4100.000000,4100.000000,4100.000000,4100.000000,0
2019-06-04,4100.000000,4100.000000,4100.000000,4100.000000,4100.000000,0
2019-06-05,4100.000000,4100.000000,4100.000000,4100.000000,4100.000000,0
2019-06-06,4100.000000,4100.000000,4100.000000,4100.000000,4100.000000,0
2019-06-07,4100.000000,4100.000000,4100.000000,4100.000000,4100.000000,0
2019-06-10,4220.000000,4270.000000,4200.000000,4230.000000,4230.000000,196745300
2019-06-11,4250.000000,4250.000000,4150.000000,4230.000000,4230.000000,116270900
2019-06-12,4170.000000,4210.000000,4170.000000,4210.000000,4210.000000,92904100
2019-06-13,4250.000000,4250.000000,4180.000000,4200.000000,4200.000000,116825700
2019-06-14,4170.000000,4240.000000,4170.000000,4230.000000,4230.000000,72298800
2019-06-17,4250.000000,4250.000000,4200.000000,4200.000000,4200.000000,55193600
2019-06-18,4180.000000,4260.000000,4180.000000,4260.000000,4260.000000,158342200
2019-06-19,4320.000000,4340.000000,4280.000000,4290.000000,4290.000000,167220600
2019-06-20,4330.000000,4330.000000,4280.000000,4310.000000,4310.000000,107715700
2019-06-21,4290.000000,4360.000000,4260.000000,4360.000000,4360.000000,170191100
2019-06-24,4310.000000,4350.000000,4290.000000,4310.000000,4310.000000,82569600
2019-06-25,4350.000000,4350.000000,4290.000000,4330.000000,4330.000000,59456000
2019-06-26,4330.000000,4370.000000,4320.000000,4360.000000,4360.000000,102850200
2019-06-27,4380.000000,4390.000000,4350.000000,4380.000000,4380.000000,81746600
2019-06-28,4370.000000,4400.000000,4350.000000,4360.000000,4360.000000,102580700
2019-07-01,4400.000000,4420.000000,4380.000000,4420.000000,4420.000000,104844900
2019-07-02,4420.000000,4420.000000,4360.000000,4410.000000,4410.000000,134440200
2019-07-03,4390.000000,4420.000000,4360.000000,4400.000000,4400.000000,74371900
2019-07-04,4360.000000,4400.000000,4360.000000,4390.000000,4390.000000,38687900
2019-07-05,4420.000000,4420.000000,4380.000000,4400.000000,4400.000000,53771200
2019-07-08,4380.000000,4410.000000,4370.000000,4400.000000,4400.000000,46233200
2019-07-09,4370.000000,4410.000000,4370.000000,4410.000000,4410.000000,64718300
2019-07-10,4410.000000,4480.000000,4400.000000,4470.000000,4470.000000,80977700
2019-07-11,4490.000000,4540.000000,4480.000000,4510.000000,4510.000000,91416500
2019-07-12,4510.000000,4540.000000,4490.000000,4510.000000,4510.000000,64575400
2019-07-15,4540.000000,4560.000000,4520.000000,4530.000000,4530.000000,68954800
2019-07-16,4500.000000,4550.000000,4500.000000,4550.000000,4550.000000,84477400
2019-07-17,4520.000000,4550.000000,4500.000000,4520.000000,4520.000000,65303400
2019-07-18,4500.000000,4510.000000,4440.000000,4450.000000,4450.000000,77028200
2019-07-19,4450.000000,4490.000000,4440.000000,4480.000000,4480.000000,64335100
2019-07-22,4500.000000,4510.000000,4460.000000,4500.000000,4500.000000,41944400
2019-07-23,4500.000000,4500.000000,4470.000000,4490.000000,4490.000000,43317300
2019-07-24,4520.000000,4520.000000,4440.000000,4450.000000,4450.000000,53053100
2019-07-25,4470.000000,4480.000000,4450.000000,4460.000000,4460.000000,60404000
2019-07-26,4410.000000,4470.000000,4400.000000,4440.000000,4440.000000,77381500
2019-07-29,4480.000000,4480.000000,4440.000000,4460.000000,4460.000000,91877000
2019-07-30,4500.000000,4500.000000,4460.000000,4500.000000,4500.000000,68755800
2019-07-31,4500.000000,4510.000000,4450.000000,4480.000000,4480.000000,105834600
2019-08-01,4490.000000,4510.000000,4410.000000,4450.000000,4450.000000,143626600
2019-08-02,4400.000000,4470.000000,4390.000000,4450.000000,4450.000000,119342500
2019-08-05,4410.000000,4420.000000,4270.000000,4270.000000,4270.000000,150837200
2019-08-06,4100.000000,4210.000000,4020.000000,4100.000000,4100.000000,247636800
2019-08-07,4140.000000,4290.000000,4140.000000,4250.000000,4250.000000,146976400
2019-08-08,4250.000000,4320.000000,4250.000000,4290.000000,4290.000000,93336500
2019-08-09,4330.000000,4350.000000,4300.000000,4330.000000,4330.000000,82471300
2019-08-12,4380.000000,4380.000000,4290.000000,4300.000000,4300.000000,51057200
2019-08-13,4330.000000,4330.000000,4250.000000,4280.000000,4280.000000,80133600
2019-08-14,4330.000000,4350.000000,4310.000000,4330.000000,4330.000000,93273200
2019-08-15,4210.000000,4280.000000,4180.000000,4250.000000,4250.000000,115233200
2019-08-16,4250.000000,4260.000000,4200.000000,4210.000000,4210.000000,93606900
2019-08-19,4130.000000,4220.000000,4130.000000,4180.000000,4180.000000,60369000
2019-08-20,4180.000000,4200.000000,4090.000000,4100.000000,4100.000000,102619200
2019-08-21,4100.000000,4170.000000,4040.000000,4050.000000,4050.000000,84386400
2019-08-22,4060.000000,4140.000000,4000.000000,4070.000000,4070.000000,124079400
2019-08-23,4030.000000,4100.000000,4020.000000,4080.000000,4080.000000,58236900
2019-08-26,4020.000000,4070.000000,4000.000000,4070.000000,4070.000000,64788000
2019-08-27,4130.000000,4210.000000,4080.000000,4200.000000,4200.000000,178201800
2019-08-28,4220.000000,4240.000000,4190.000000,4190.000000,4190.000000,99957200
2019-08-29,4220.000000,4220.000000,4160.000000,4200.000000,4200.000000,68027100
2019-08-30,4190.000000,4270.000000,4120.000000,4270.000000,4270.000000,108998100
2019-09-02,4270.000000,4280.000000,4210.000000,4220.000000,4220.000000,68472900
2019-09-03,4180.000000,4270.000000,4130.000000,4150.000000,4150.000000,76155900
2019-09-04,4180.000000,4180.000000,4100.000000,4160.000000,4160.000000,76686000
2019-09-05,4220.000000,4230.000000,4180.000000,4220.000000,4220.000000,77131600
2019-09-06,4260.000000,4290.000000,4250.000000,4270.000000,4270.000000,114425200
2019-09-09,4290.000000,4290.000000,4170.000000,4170.000000,4170.000000,68317900
2019-09-10,4180.000000,4190.000000,4150.000000,4190.000000,4190.000000,69287000
2019-09-11,4150.000000,4260.000000,4150.000000,4250.000000,4250.000000,114308200
2019-09-12,4300.000000,4350.000000,4270.000000,4280.000000,4280.000000,87101400
2019-09-13,4320.000000,4320.000000,4280.000000,4310.000000,4310.000000,56092800
2019-09-16,4290.000000,4290.000000,4100.000000,4190.000000,4190.000000,132616600
2019-09-17,4160.000000,4250.000000,4130.000000,4250.000000,4250.000000,107125600
2019-09-18,4240.000000,4260.000000,4210.000000,4240.000000,4240.000000,76406800
2019-09-19,4200.000000,4230.000000,4200.000000,4220.000000,4220.000000,92108100
2019-09-20,4200.000000,4220.000000,4130.000000,4160.000000,4160.000000,217504200
2019-09-23,4160.000000,4200.000000,4160.000000,4180.000000,4180.000000,84900300
2019-09-24,4160.000000,4160.000000,4110.000000,4110.000000,4110.000000,95076200
2019-09-25,4070.000000,4120.000000,4020.000000,4080.000000,4080.000000,83155300
2019-09-26,4110.000000,4210.000000,4100.000000,4210.000000,4210.000000,80120800
2019-09-27,4210.000000,4210.000000,4160.000000,4180.000000,4180.000000,57666400
2019-09-30,4200.000000,4200.000000,4110.000000,4120.000000,4120.000000,76345500
2019-10-01,4120.000000,4130.000000,4070.000000,4070.000000,4070.000000,79550900
2019-10-02,4050.000000,4090.000000,3920.000000,3930.000000,3930.000000,166346200
2019-10-03,3870.000000,3890.000000,3810.000000,3810.000000,3810.000000,177625500
2019-10-04,3880.000000,3960.000000,3860.000000,3950.000000,3950.000000,93849800
2019-10-07,3970.000000,3990.000000,3860.000000,3900.000000,3900.000000,126705700
2019-10-08,3960.000000,3960.000000,3890.000000,3930.000000,3930.000000,119796000
2019-10-09,3950.000000,3990.000000,3920.000000,3960.000000,3960.000000,117832100
2019-10-10,3970.000000,3990.000000,3880.000000,3890.000000,3890.000000,107857100
2019-10-11,3950.000000,3960.000000,3910.000000,3920.000000,3920.000000,102206600
2019-10-14,3950.000000,3980.000000,3910.000000,3920.000000,3920.000000,109782800
2019-10-15,3970.000000,3970.000000,3890.000000,3940.000000,3940.000000,128090900
2019-10-16,3960.000000,3990.000000,3940.000000,3990.000000,3990.000000,82010000
2019-10-17,4000.000000,4050.000000,3990.000000,4050.000000,4050.000000,104547000
2019-10-18,4050.000000,4190.000000,4050.000000,4170.000000,4170.000000,103613400
2019-10-21,4170.000000,4190.000000,4110.000000,4120.000000,4120.000000,81121300
2019-10-22,4080.000000,4140.000000,4070.000000,4140.000000,4140.000000,82586400
2019-10-23,4150.000000,4180.000000,4080.000000,4180.000000,4180.000000,127172900
2019-10-24,4180.000000,4300.000000,4180.000000,4300.000000,4300.000000,157022200
2019-10-25,4300.000000,4320.000000,4220.000000,4230.000000,4230.000000,112296600
2019-10-28,4230.000000,4260.000000,4220.000000,4230.000000,4230.000000,38352600
2019-10-29,4240.000000,4250.000000,4180.000000,4230.000000,4230.000000,82494100
2019-10-30,4260.000000,4260.000000,4190.000000,4250.000000,4250.000000,47442000
2019-10-31,4210.000000,4240.000000,4160.000000,4210.000000,4210.000000,75586200
2019-11-01,4220.000000,4220.000000,4150.000000,4180.000000,4180.000000,63281400
2019-11-04,4180.000000,4210.000000,4150.000000,4160.000000,4160.000000,50272200
2019-11-05,4190.000000,4300.000000,4170.000000,4300.000000,4300.000000,132545000
2019-11-06,4330.000000,4330.000000,4160.000000,4160.000000,4160.000000,132500400
2019-11-07,4160.000000,4160.000000,3960.000000,4000.000000,4000.000000,292323600
2019-11-08,4010.000000,4030.000000,3980.000000,3990.000000,3990.000000,134618100
2019-11-11,3950.000000,4000.000000,3950.000000,4000.000000,4000.000000,114079500
2019-11-12,4000.000000,4030.000000,3980.000000,4000.000000,4000.000000,109775100
2019-11-13,4000.000000,4010.000000,3920.000000,3960.000000,3960.000000,150088500
2019-11-14,3950.000000,3970.000000,3900.000000,3940.000000,3940.000000,118066000
2019-11-15,4000.000000,4100.000000,3960.000000,4090.000000,4090.000000,122007300
2019-11-18,4090.000000,4140.000000,4050.000000,4120.000000,4120.000000,93147500
2019-11-19,4150.000000,4190.000000,4080.000000,4190.000000,4190.000000,141181200
2019-11-20,4170.000000,4260.000000,4150.000000,4220.000000,4220.000000,81644200
