Date,Open,High,Low,Close,Adj Close,Volume
2019-01-07,8825.000000,8925.000000,8825.000000,8875.000000,8667.273438,24054100
2019-01-08,8875.000000,8950.000000,8800.000000,8900.000000,8691.688477,22972900
2019-01-09,8950.000000,8950.000000,8825.000000,8850.000000,8642.858398,25242000
2019-01-10,8925.000000,8925.000000,8800.000000,8850.000000,8642.858398,22210700
2019-01-11,8950.000000,8975.000000,8900.000000,8925.000000,8716.103516,23608500
2019-01-14,8975.000000,8975.000000,8850.000000,8875.000000,8667.273438,13351400
2019-01-15,8875.000000,9100.000000,8850.000000,9000.000000,8789.347656,24973700
2019-01-16,9050.000000,9250.000000,9000.000000,9250.000000,9033.496094,29044900
2019-01-17,9225.000000,9325.000000,9150.000000,9250.000000,9033.496094,23886800
2019-01-18,9300.000000,9400.000000,9200.000000,9400.000000,9179.985352,19683000
2019-01-21,9200.000000,9375.000000,9200.000000,9225.000000,9009.082031,16698700
2019-01-22,9225.000000,9250.000000,9175.000000,9250.000000,9033.496094,21063900
2019-01-23,9175.000000,9225.000000,9025.000000,9050.000000,8838.177734,25873000
2019-01-24,9050.000000,9075.000000,8975.000000,9000.000000,8789.347656,44157900
2019-01-25,9025.000000,9125.000000,9000.000000,9100.000000,8887.006836,25550400
2019-01-28,9100.000000,9125.000000,9050.000000,9100.000000,8887.006836,21099000
2019-01-29,9050.000000,9100.000000,8925.000000,9025.000000,8813.762695,19041800
2019-01-30,8900.000000,9000.000000,8900.000000,9000.000000,8789.347656,20201200
2019-01-31,9000.000000,9175.000000,9000.000000,9075.000000,8862.592773,36206100
2019-02-01,9100.000000,9325.000000,9075.000000,9250.000000,9033.496094,41779900
2019-02-04,9250.000000,9275.000000,9100.000000,9125.000000,8911.421875,22538800
2019-02-05,9125.000000,9125.000000,9125.000000,9125.000000,8911.421875,0
2019-02-06,9125.000000,9225.000000,9100.000000,9100.000000,8887.006836,19683100
2019-02-07,9100.000000,9100.000000,9025.000000,9075.000000,8862.592773,5928600
2019-02-08,8950.000000,9050.000000,8925.000000,8975.000000,8764.932617,12925300
2019-02-11,8950.000000,9050.000000,8900.000000,9050.000000,8838.177734,14771300
2019-02-12,9050.000000,9075.000000,8900.000000,8900.000000,8691.688477,12847200
2019-02-13,8850.000000,8900.000000,8650.000000,8650.000000,8447.540039,28996500
2019-02-14,8650.000000,8875.000000,8650.000000,8775.000000,8569.614258,17323600
2019-02-15,8775.000000,8775.000000,8700.000000,8775.000000,8569.614258,12834700
2019-02-18,8800.000000,9050.000000,8800.000000,8975.000000,8764.932617,16397300
2019-02-19,8975.000000,9025.000000,8825.000000,8875.000000,8667.273438,8822000
2019-02-20,8900.000000,8900.000000,8700.000000,8825.000000,8618.444336,15269000
2019-02-21,8900.000000,8950.000000,8775.000000,8925.000000,8716.103516,13233200
2019-02-22,8900.000000,8900.000000,8650.000000,8725.000000,8520.784180,29821700
2019-02-25,8775.000000,8850.000000,8725.000000,8800.000000,8594.029297,15648900
2019-02-26,8800.000000,8875.000000,8700.000000,8850.000000,8642.858398,16312700
2019-02-27,8750.000000,8925.000000,8725.000000,8850.000000,8642.858398,9536800
2019-02-28,8925.000000,8925.000000,8725.000000,8800.000000,8594.029297,16705600
2019-03-01,8825.000000,8975.000000,8800.000000,8975.000000,8764.932617,13328400
2019-03-04,8900.000000,9000.000000,8875.000000,8950.000000,8740.518555,14274100
2019-03-05,8925.000000,8925.000000,8725.000000,8800.000000,8594.029297,14371800
2019-03-06,8750.000000,8875.000000,8750.000000,8800.000000,8594.029297,11669800
2019-03-07,8800.000000,8800.000000,8800.000000,8800.000000,8594.029297,0
2019-03-08,8750.000000,8775.000000,8675.000000,8675.000000,8471.955078,18978500
2019-03-11,8800.000000,8800.000000,8675.000000,8675.000000,8471.955078,7355900
2019-03-12,8650.000000,8725.000000,8600.000000,8675.000000,8471.955078,10090800
2019-03-13,8575.000000,8675.000000,8525.000000,8600.000000,8398.709961,16369400
2019-03-14,8725.000000,8825.000000,8675.000000,8825.000000,8618.444336,6691000
2019-03-15,8925.000000,9125.000000,8900.000000,9075.000000,8862.592773,17407200
2019-03-18,9100.000000,9350.000000,9075.000000,9350.000000,9131.156250,19137800
2019-03-19,9325.000000,9450.000000,9300.000000,9350.000000,9131.156250,19718000
2019-03-20,9375.000000,9375.000000,9250.000000,9300.000000,9082.326172,11594400
2019-03-21,9450.000000,9550.000000,9425.000000,9525.000000,9302.059570,19302000
2019-03-22,9550.000000,9650.000000,9525.000000,9600.000000,9375.304688,16786000
2019-03-25,9300.000000,9450.000000,9150.000000,9200.000000,8984.666992,13335100
2019-03-26,9375.000000,9400.000000,9325.000000,9375.000000,9155.570313,3377300
2019-03-27,9150.000000,9375.000000,9150.000000,9350.000000,9131.156250,3556900
2019-03-28,9425.000000,9450.000000,9350.000000,9425.000000,9204.400391,11412300
2019-03-29,9375.000000,9450.000000,9375.000000,9400.000000,9179.985352,9906800
2019-04-01,9425.000000,9500.000000,9425.000000,9450.000000,9228.815430,4977100
2019-04-02,9500.000000,9525.000000,9400.000000,9475.000000,9253.230469,11222700
2019-04-03,9475.000000,9475.000000,9475.000000,9475.000000,9253.230469,0
2019-04-04,9525.000000,9725.000000,9525.000000,9700.000000,9472.963867,24435600
2019-04-05,9750.000000,9850.000000,9650.000000,9725.000000,9497.378906,5983200
2019-04-08,9600.000000,9650.000000,9425.000000,9475.000000,9253.230469,8930100
2019-04-09,9650.000000,9700.000000,9550.000000,9675.000000,9448.548828,7248300
2019-04-10,9675.000000,9750.000000,9600.000000,9700.000000,9472.963867,8647600
2019-04-11,9800.000000,9800.000000,9500.000000,9625.000000,9399.719727,15629600
2019-04-12,9550.000000,9675.000000,9500.000000,9675.000000,9448.548828,9585700
2019-04-15,9650.000000,9700.000000,9625.000000,9650.000000,9424.133789,11410600
2019-04-16,9650.000000,9750.000000,9650.000000,9700.000000,9472.963867,21640500
2019-04-17,9700.000000,9700.000000,9700.000000,9700.000000,9472.963867,0
2019-04-18,9925.000000,10250.000000,9750.000000,9850.000000,9619.453125,45250500
2019-04-19,9850.000000,9850.000000,9850.000000,9850.000000,9619.453125,0
2019-04-22,9825.000000,9825.000000,9625.000000,9675.000000,9448.548828,19359500
2019-04-23,9600.000000,9825.000000,9600.000000,9800.000000,9570.623047,12582600
2019-04-24,9900.000000,9925.000000,9775.000000,9800.000000,9570.623047,11306400
2019-04-25,9700.000000,9725.000000,9550.000000,9600.000000,9375.304688,30639100
2019-04-26,9625.000000,9650.000000,9500.000000,9650.000000,9424.133789,31360400
2019-04-29,9725.000000,9725.000000,9550.000000,9625.000000,9399.719727,13182200
2019-04-30,9625.000000,9700.000000,9525.000000,9600.000000,9375.304688,23381400
2019-05-01,9600.000000,9600.000000,9600.000000,9600.000000,9375.304688,0
2019-05-02,9525.000000,9575.000000,9300.000000,9425.000000,9204.400391,30037100
2019-05-03,9400.000000,9400.000000,9175.000000,9250.000000,9033.496094,29596100
2019-05-06,9100.000000,9125.000000,8750.000000,8875.000000,8667.273438,27776100
2019-05-07,8875.000000,9050.000000,8750.000000,8950.000000,8740.518555,30955000
2019-05-08,8775.000000,8850.000000,8700.000000,8750.000000,8545.199219,20841200
2019-05-09,8600.000000,8675.000000,8550.000000,8575.000000,8374.294922,34914900
2019-05-10,8650.000000,8825.000000,8575.000000,8600.000000,8398.709961,22575600
2019-05-13,8600.000000,8675.000000,8500.000000,8500.000000,8301.050781,10355000
2019-05-14,8450.000000,8550.000000,8250.000000,8450.000000,8252.220703,34222700
2019-05-15,8475.000000,8475.000000,8125.000000,8225.000000,8032.487305,45353000
2019-05-16,8200.000000,8350.000000,8075.000000,8175.000000,7983.657715,18224200
2019-05-17,8475.000000,8475.000000,8050.000000,8100.000000,7910.413086,30723600
2019-05-20,8100.000000,8450.000000,7825.000000,8425.000000,8227.806641,21827500
2019-05-21,8450.000000,8600.000000,8375.000000,8600.000000,8398.709961,39155400
2019-05-22,8300.000000,8475.000000,8275.000000,8300.000000,8300.000000,20428500
2019-05-23,8275.000000,8600.000000,8275.000000,8500.000000,8500.000000,21607800
2019-05-24,8475.000000,8800.000000,8475.000000,8650.000000,8650.000000,24187400
2019-05-27,8650.000000,8825.000000,8650.000000,8700.000000,8700.000000,16123400
2019-05-28,8650.000000,8650.000000,8100.000000,8150.000000,8150.000000,111256000
2019-05-29,8150.000000,8225.000000,8025.000000,8150.000000,8150.000000,39146400
2019-05-30,8150.000000,8150.000000,8150.000000,8150.000000,8150.000000,0
2019-05-31,8200.000000,8425.000000,8200.000000,8400.000000,8400.000000,44580400
2019-06-03,8400.000000,8400.000000,8400.000000,8400.000000,8400.000000,0
2019-06-04,8400.000000,8400.000000,8400.000000,8400.000000,8400.000000,0
2019-06-05,8400.000000,8400.000000,8400.000000,8400.000000,8400.000000,0
2019-06-06,8400.000000,8400.000000,8400.000000,8400.000000,8400.000000,0
2019-06-07,8400.000000,8400.000000,8400.000000,8400.000000,8400.000000,0
2019-06-10,8575.000000,8725.000000,8550.000000,8675.000000,8675.000000,50837600
2019-06-11,8600.000000,8675.000000,8475.000000,8575.000000,8575.000000,22439900
2019-06-12,8550.000000,8650.000000,8525.000000,8600.000000,8600.000000,19614500
2019-06-13,8600.000000,8675.000000,8525.000000,8650.000000,8650.000000,27200700
2019-06-14,8600.000000,8650.000000,8450.000000,8500.000000,8500.000000,20197300
2019-06-17,8500.000000,8525.000000,8425.000000,8450.000000,8450.000000,10977900
2019-06-18,8500.000000,8750.000000,8450.000000,8725.000000,8725.000000,31353100
2019-06-19,8825.000000,9025.000000,8825.000000,8900.000000,8900.000000,39873300
2019-06-20,9000.000000,9000.000000,8725.000000,8800.000000,8800.000000,27201100
2019-06-21,8875.000000,8900.000000,8800.000000,8850.000000,8850.000000,25762800
2019-06-24,8900.000000,8975.000000,8800.000000,8875.000000,8875.000000,16048900
2019-06-25,8950.000000,8975.000000,8900.000000,8925.000000,8925.000000,9168800
2019-06-26,8925.000000,8950.000000,8850.000000,8850.000000,8850.000000,14435600
2019-06-27,8950.000000,8950.000000,8875.000000,8900.000000,8900.000000,9097400
2019-06-28,8925.000000,9225.000000,8900.000000,9200.000000,9200.000000,40920300
2019-07-01,9300.000000,9450.000000,9300.000000,9375.000000,9375.000000,28253300
2019-07-02,9350.000000,9375.000000,9275.000000,9350.000000,9350.000000,16533900
2019-07-03,9350.000000,9350.000000,9250.000000,9325.000000,9325.000000,17274500
2019-07-04,9325.000000,9400.000000,9300.000000,9375.000000,9375.000000,12135200
2019-07-05,9275.000000,9325.000000,9100.000000,9200.000000,9200.000000,20009900
2019-07-08,9075.000000,9175.000000,8950.000000,8975.000000,8975.000000,19518600
2019-07-09,8975.000000,9175.000000,8975.000000,9150.000000,9150.000000,10946000
2019-07-10,9125.000000,9250.000000,9125.000000,9150.000000,9150.000000,17066000
2019-07-11,9200.000000,9275.000000,9150.000000,9250.000000,9250.000000,13737600
2019-07-12,9200.000000,9250.000000,9150.000000,9200.000000,9200.000000,13536800
2019-07-15,9250.000000,9325.000000,9175.000000,9175.000000,9175.000000,19504100
2019-07-16,9175.000000,9200.000000,9050.000000,9075.000000,9075.000000,17234600
2019-07-17,8975.000000,9075.000000,8975.000000,9050.000000,9050.000000,10632400
2019-07-18,9050.000000,9075.000000,8850.000000,8875.000000,8875.000000,19831800
2019-07-19,8875.000000,8975.000000,8850.000000,8900.000000,8900.000000,14732800
2019-07-22,8875.000000,8950.000000,8775.000000,8850.000000,8850.000000,14621800
2019-07-23,8900.000000,8925.000000,8625.000000,8625.000000,8625.000000,41237800
2019-07-24,8550.000000,8575.000000,8425.000000,8425.000000,8425.000000,43410800
2019-07-25,8425.000000,8525.000000,8425.000000,8500.000000,8500.000000,32339300
2019-07-26,8450.000000,8475.000000,8400.000000,8425.000000,8425.000000,19679000
2019-07-29,8400.000000,8450.000000,8300.000000,8350.000000,8350.000000,20147300
2019-07-30,8300.000000,8375.000000,8225.000000,8350.000000,8350.000000,27278400
2019-07-31,8400.000000,8500.000000,8275.000000,8475.000000,8475.000000,21853200
2019-08-01,8450.000000,8450.000000,8250.000000,8250.000000,8250.000000,32360000
2019-08-02,8175.000000,8175.000000,8025.000000,8100.000000,8100.000000,39389500
2019-08-05,8025.000000,8050.000000,7900.000000,7925.000000,7925.000000,30645700
2019-08-06,7800.000000,7950.000000,7550.000000,7825.000000,7825.000000,34999600
2019-08-07,7900.000000,8000.000000,7825.000000,7875.000000,7875.000000,28251500
2019-08-08,7900.000000,8150.000000,7875.000000,8125.000000,8125.000000,26336600
2019-08-09,8150.000000,8175.000000,7925.000000,7925.000000,7925.000000,20603300
2019-08-12,7950.000000,8000.000000,7800.000000,7925.000000,7925.000000,13145000
2019-08-13,7875.000000,7900.000000,7825.000000,7900.000000,7900.000000,18109100
2019-08-14,8000.000000,8125.000000,7950.000000,8100.000000,8100.000000,26547000
2019-08-15,7900.000000,8025.000000,7850.000000,8025.000000,8025.000000,17055000
2019-08-16,8025.000000,8100.000000,7900.000000,7925.000000,7925.000000,12853900
2019-08-19,8000.000000,8025.000000,7825.000000,7875.000000,7875.000000,10523700
2019-08-20,7925.000000,7925.000000,7725.000000,7750.000000,7750.000000,17175900
2019-08-21,7700.000000,7775.000000,7575.000000,7575.000000,7575.000000,18106500
2019-08-22,7625.000000,7725.000000,7475.000000,7600.000000,7600.000000,31284300
2019-08-23,7600.000000,7650.000000,7450.000000,7625.000000,7625.000000,17746100
2019-08-26,7475.000000,7525.000000,7375.000000,7500.000000,7500.000000,15136900
2019-08-27,7450.000000,7625.000000,7450.000000,7575.000000,7575.000000,23383200
2019-08-28,7600.000000,7625.000000,7525.000000,7600.000000,7600.000000,14951300
2019-08-29,7625.000000,7625.000000,7500.000000,7525.000000,7525.000000,21357900
2019-08-30,7575.000000,7700.000000,7575.000000,7700.000000,7700.000000,18235500
2019-09-02,7675.000000,7725.000000,7625.000000,7625.000000,7625.000000,10082000
2019-09-03,7650.000000,7675.000000,7325.000000,7450.000000,7450.000000,17408900
2019-09-04,7500.000000,7500.000000,7325.000000,7425.000000,7425.000000,24546300
2019-09-05,7500.000000,7575.000000,7450.000000,7525.000000,7525.000000,15745800
2019-09-06,7600.000000,7650.000000,7550.000000,7600.000000,7600.000000,18847700
2019-09-09,7600.000000,7625.000000,7500.000000,7550.000000,7550.000000,12673300
2019-09-10,7550.000000,7775.000000,7550.000000,7750.000000,7750.000000,19704800
2019-09-11,7750.000000,8000.000000,7750.000000,8000.000000,8000.000000,29592000
2019-09-12,8100.000000,8125.000000,7850.000000,7875.000000,7875.000000,24032800
2019-09-13,7950.000000,7975.000000,7825.000000,7850.000000,7850.000000,8865000
2019-09-16,7750.000000,7800.000000,7575.000000,7675.000000,7675.000000,17741600
2019-09-17,7575.000000,7775.000000,7575.000000,7750.000000,7750.000000,14487400
2019-09-18,7800.000000,7900.000000,7775.000000,7900.000000,7900.000000,12259200
2019-09-19,7950.000000,7950.000000,7775.000000,7775.000000,7775.000000,12585300
2019-09-20,7725.000000,7775.000000,7625.000000,7650.000000,7650.000000,26528300
2019-09-23,7600.000000,7650.000000,7525.000000,7575.000000,7575.000000,17117900
2019-09-24,7575.000000,7575.000000,7400.000000,7450.000000,7450.000000,19436800
2019-09-25,7400.000000,7525.000000,7350.000000,7475.000000,7475.000000,13450100
2019-09-26,7525.000000,7650.000000,7500.000000,7550.000000,7550.000000,15307500
2019-09-27,7525.000000,7550.000000,7425.000000,7425.000000,7425.000000,15464200
2019-09-30,7375.000000,7400.000000,7150.000000,7350.000000,7350.000000,40040900
2019-10-01,7325.000000,7400.000000,7250.000000,7275.000000,7275.000000,16094400
2019-10-02,7225.000000,7300.000000,6900.000000,6925.000000,6925.000000,36566000
2019-10-03,6850.000000,7000.000000,6800.000000,6900.000000,6900.000000,21279400
2019-10-04,6900.000000,7000.000000,6850.000000,6875.000000,6875.000000,13284600
2019-10-07,6925.000000,6950.000000,6650.000000,6675.000000,6675.000000,21803000
2019-10-08,6750.000000,6825.000000,6700.000000,6825.000000,6825.000000,20956400
2019-10-09,6800.000000,6800.000000,6725.000000,6750.000000,6750.000000,12618700
2019-10-10,6750.000000,6850.000000,6725.000000,6750.000000,6750.000000,11644200
2019-10-11,6800.000000,7000.000000,6800.000000,6975.000000,6975.000000,16613000
2019-10-14,7075.000000,7075.000000,6900.000000,6925.000000,6925.000000,25566200
2019-10-15,6950.000000,7200.000000,6825.000000,7150.000000,7150.000000,34400700
2019-10-16,7200.000000,7250.000000,7050.000000,7250.000000,7250.000000,32741300
2019-10-17,7250.000000,7400.000000,7225.000000,7375.000000,7375.000000,30782000
2019-10-18,7350.000000,7500.000000,7350.000000,7475.000000,7475.000000,19085900
2019-10-21,7475.000000,7500.000000,7325.000000,7375.000000,7375.000000,18696000
2019-10-22,7425.000000,7475.000000,7200.000000,7325.000000,7325.000000,22153600
2019-10-23,7300.000000,7550.000000,7225.000000,7550.000000,7550.000000,32835200
2019-10-24,7600.000000,8075.000000,7600.000000,7900.000000,7900.000000,74989000
2019-10-25,7925.000000,7975.000000,7725.000000,7825.000000,7825.000000,29312500
2019-10-28,7850.000000,7875.000000,7725.000000,7775.000000,7775.000000,10614600
2019-10-29,7775.000000,7825.000000,7650.000000,7725.000000,7725.000000,24458300
2019-10-30,7750.000000,7850.000000,7625.000000,7750.000000,7750.000000,23345600
2019-10-31,7700.000000,7775.000000,7600.000000,7675.000000,7675.000000,14369000
2019-11-01,7725.000000,7725.000000,7625.000000,7675.000000,7675.000000,9648100
2019-11-04,7675.000000,7750.000000,7625.000000,7625.000000,7625.000000,16764200
2019-11-05,7600.000000,7800.000000,7575.000000,7725.000000,7725.000000,50649200
2019-11-06,7775.000000,7775.000000,7450.000000,7500.000000,7500.000000,36779800
2019-11-07,7500.000000,7600.000000,7275.000000,7600.000000,7600.000000,23978200
2019-11-08,7650.000000,7700.000000,7500.000000,7675.000000,7675.000000,17187700
2019-11-11,7600.000000,7650.000000,7500.000000,7550.000000,7550.000000,14847900
2019-11-12,7500.000000,7600.000000,7450.000000,7600.000000,7600.000000,21638600
2019-11-13,7600.000000,7600.000000,7350.000000,7350.000000,7350.000000,23806500
2019-11-14,7375.000000,7425.000000,7175.000000,7300.000000,7300.000000,29587800
2019-11-15,7350.000000,7550.000000,7300.000000,7450.000000,7450.000000,17105700
2019-11-18,7475.000000,7525.000000,7350.000000,7425.000000,7425.000000,20819600
2019-11-19,7475.000000,7600.000000,7375.000000,7600.000000,7600.000000,21053100
2019-11-20,7600.000000,7675.000000,7500.000000,7625.000000,7625.000000,14300800
